,Name,OBJECTID,ID_UC,Reserve.Type,Class,gov_level,year_created,Polygon_quality,Organization_group_name,ID_TI,ADR6,Population,State,Municipality,OpDam_ID,NEAR_DIST_OpDam_m,Dam_ID,NEAR_DIST_alldams,Sum_Area_km2,Never_forested_km2,Area_deforested_km2
165,EnawenU-Nawa,730,,Indigenous Reserve,Indigenous Reserve,Tribal,1998,,Enauwend-Nawi,599,Ju2na,300,MT,"Comodoro, Juina, Sapezal",40,104797.0659,22,34584.30229,6989.570999,3603.536267,17.76296639
164,Enawena-Nawa,731,,Indigenous Reserve,Indigenous Reserve,Tribal,1998,,Enauwend-Nawi,600,Ju2na,300,MT,"Comodoro, Juina, Sapezal",40,107720.8898,64,107709.1579,6989.570999,3603.536267,17.76296639
279,Igarapa Lourdes,732,,Indigenous Reserve,Indigenous Reserve,Tribal,2002,,Gaviao,601,Cacoal,500,RO,Ji-ParanN,40,155971.8319,75,146120.3612,1863.403691,32.77832005,55.88717654
78,Apipica,733,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Mura,602,Manaus,68,AM,Careiro da Vdrzea,0,158713.0511,6,158704.2647,6.646196899,,6.273978246
87,Arara da Volta Grande do Xingu,734,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Arara,603,Altamira,80,PA,Senador JosU Porf,51,214125.0554,10,41514.95157,259.2800555,,17.30608113
119,Barreirinha,735,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Amanay,604,Marab,73,PA,Paragominas,51,146876.9743,80,146867.5487,24.16494263,,3.173048729
123,Betania,736,,Indigenous Reserve,Indigenous Reserve,Tribal,1996,,Tikuna,605,Manaus,2085,AM,Amatur,45,740948.2138,20,630306.9531,1254.200482,70.68386985,32.83753187
267,Guato,737,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Guato,606,Campo Grande,382,MS,CorumbG,20,282285.4646,38,282276.7747,0.654677518,0.045714795,
76,Apinayp II,738,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Apinaya,612,AraguaUna,0,TO,Tocantinapolis e Nazar ,5,32935.46529,30,32941.46861,102.0395931,47.1265017,45.53370337
743,Tapirap,739,,Indigenous Reserve,Indigenous Reserve,Tribal,2007,,Karaj,613,Sao F,467,MT,Luciara e Santa Terezinha,28,271031.292,34,243677.8377,723.3403957,325.281499,18.34987667
708,Sao Domingos - MT,740,,Indigenous Reserve,Indigenous Reserve,Tribal,2007,,Karaj,614,Sao F,122,MT,Luciara,36,276003.1467,34,242143.5872,151.6558496,146.9066221,0.20005903
427,Paqui,741,,Indigenous Reserve,Indigenous Reserve,Tribal,2007,,Juruna,615,Altamira,32,PA,Vituria do Xingu,51,244576.2993,10,32193.11421,147.9291054,,51.35773821
132,Brinco das Mo as,742,,Indigenous Reserve,Indigenous Reserve,Tribal,2003,, ,616,Itaituba,0,PA,Santarbm,3,126446.0046,28,126455.8453,106.8896846,,5.646292006
407,Muratuba do Par,743,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Tupinamb,617,Itaituba,0,PA,Santarmm,3,67657.13038,28,67666.0899,106.719485,,11.10790587
113,Baixo Tapajos/Arapiuns,744,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Munduruku e Arapiun,618,Itaituba,0,PA,Santarum,3,104583.2528,28,104588.4195,106.315859,,24.15008312
110,Baixo Rio Negro II,745,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Maku e Tukano,619,Sao Gabriel da Cachoeira,0,AM,Santa Isabel do Rio Negro,0,652005.5121,59,625409.4142,109.6541787,,
154,Chiquitano de Baia Grande,746,,Indigenous Reserve,Indigenous Reserve,Tribal,2005,,Xiquitano,620,Vilhena,58,MT,Pontes e Lacerda,17,64225.9625,33,64228.24869,92.26270581,29.78242587,60.07768253
772,Uaaa,747,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Karipuna,636,Oiapoque,3665,AP,Oiapoque,2,282320.2249,13,179948.1586,5398.715872,2139.821107,77.02076748
794,Wawi,748,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Suy,637,Xingu,240,MT,Quer,34,462179.4644,74,281970.2809,1506.537714,170.9207479,100.9247108
340,Kaxuyana,749,,Indigenous Reserve,Indigenous Reserve,Tribal,2010,,Kaxuyana,638,Parintins,0,PA,Oriximin,0,281722.6419,11,241428.9226,110.0064837,,
168,Escrivao,750,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,"Maytapu, Cara Preta/Munduruku",639,Itaituba,0,PA,Aveiro,3,136618.0652,28,136619.1468,105.734165,,27.23351495
528,Pontal dos Apiak,751,,Indigenous Reserve,Indigenous Reserve,Tribal,2010,,Apiake e Isolados,640,Col,0,MT,Apiaces,4,296782.9356,32,188707.3227,100.3007152,,
732,Sissa,752,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Mura,642,Manaus,0,AM,Autazes,0,163087.1999,6,163078.7373,105.8582987,,69.44004673
167,Escondido,753,,Indigenous Reserve,Indigenous Reserve,Tribal,1999,,Erikbakts,650,Ju,45,MT,Cotriguasu,4,87430.71825,29,87421.97806,1615.512536,,3.861616611
302,Japuira,754,,Indigenous Reserve,Indigenous Reserve,Tribal,1994,,Erikbakts,651,Ju,640,MT,Juara,4,122889.4979,25,0,1463.533196,10.07698148,49.04354837
166,Erikpatsl,755,,Indigenous Reserve,Indigenous Reserve,Tribal,1987,,Erikbakts,652,Ju,550,MT,Brasnorte,4,149198.5204,25,434.1845179,765.2183522,2.482825251,11.42989568
362,Lago Grande,756,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Karaj,662,Sao F,0,MT,Santa Terezinha,28,215621.8689,46,215674.8697,97.75846956,75.5715909,11.51578222
767,Tunayana,757,,Indigenous Reserve,Indigenous Reserve,Tribal,2010,,Tunayana,664,Parintins,0,PA,Oriximin,0,348866.8367,11,223012.4844,110.701613,,0.03410172
741,Tanaru ( InterdiIao ),758,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Isolados,670,Vilhena,0,RO,"Chupinguaia, Corumbiara, Parecis, Pimenteiras do Oeste",40,94459.47393,64,94459.91643,75.40865952,,7.135025941
346,Krenreh,759,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Krenak,671,Gurupi,0,MT,Luciara,36,354928.9649,34,322950.0966,56.23554238,47.66751991,0.079552214
89,Arara do Rio Amonia,760,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Arara,673,Rio Branco,278,AC,Marechal Thaumaturgo,23,886930.4698,20,725884.0999,199.1050254,,11.80162795
754,Tikuna de Santo Antonio,761,,Indigenous Reserve,Indigenous Reserve,Tribal,2002,,Tikuna,675,Tabatinga,1095,AM,Benjamin Constant,23,795517.6833,20,640324.1709,10.73580939,,9.801414496
524,Piripkura ( Interdilao ),762,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Isolados,676,Ju,0,MT,"Colniza, Rondol ndia",4,143803.3129,75,112549.6785,2316.125208,,92.49682472
272,Igarapp Taboca do Alto Tarauac,763,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Isolados,677,Rio Branco,0,AC,Jordao,23,785024.0152,20,627434.5219,2.744531202,,0.418834941
361,Lago do Marinheiro,764,,Indigenous Reserve,Indigenous Reserve,Tribal,2007,,Mura,679,Manaus,65,AM,Careiro,0,190092.0029,6,190086.3388,36.37460834,,6.55445782
116,Banaw,765,,Indigenous Reserve,Indigenous Reserve,Tribal,2005,,Banawr,680,Rio Branco,100,AM,"Canutama, Librea, Tapauo",45,222871.5518,19,171126.9937,1890.383732,12.34424276,7.546656288
367,Las Casas,766,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Kayap ,681,Reden ao,0,PA,"Floresta do Araguaia, Pau d'Arco, Redenoao",28,258832.2005,4,186056.9061,207.3445873,171.1705577,31.46325009
330,Kaxarari,767,,Indigenous Reserve,Indigenous Reserve,Tribal,1999,,Kaxarari,686,Rio Branco,191,"AM, RO","Lambrea, Porto Velho",23,150942.2556,16,35546.38808,1401.087761,,9.761919686
79,Apurina do Igarap  Mucuim,768,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Apurina,687,Manaus,58,AM,Lambrea,23,224242.9443,19,109669.193,712.9618464,3.312023815,4.046085968
782,Utaria Wyhyna/Iradu Irrna,769,,Indigenous Reserve,Indigenous Reserve,Tribal,2010,,"Javap, Karajg",689,Gurupi,0,TO,Pium,28,179898.9427,46,179957.1615,1689.763489,1270.529944,2.71606098
127,Bom Intento,770,,Indigenous Reserve,Indigenous Reserve,Tribal,2004,,Tikuna,690,Tabatinga,120,AM,Benjamin Constant,23,798232.9385,20,643386.2443,14.35261322,,0.897380492
759,TrocarI,771,,Indigenous Reserve,Indigenous Reserve,Tribal,1990,,Asurin,691,Marabo,239,PA,Tucuru,51,27662.2098,80,27674.48924,0.142590513,,
115,Balaio,772,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,"Desana, Taridna, Tukano",692,Sao Gabriel da Cachoeira,350,AM,Sao Gabriel da Cachoeira,0,805160.9171,59,758356.0419,2753.91776,,19.11915323
322,Karaj,773,,Indigenous Reserve,Indigenous Reserve,Tribal,2008,,Karaja,694,Aragua,74,PA,Santa Maria das Barrreiras,28,178365.2011,46,178384.193,121.331039,86.4458655,5.069612535
771,Uaaa,774,,Indigenous Reserve,Indigenous Reserve,Tribal,1995,,Karipuna,697,Oiapoque,3665,AP,Oiapoque,2,245075.5698,13,140850.6144,5398.715872,2139.821107,77.02076748
710,Sao Domingos do Jacapari e Estaoao,775,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Kokama,698,Tabatinga,428,AM,"Jutam, Tonantins",45,740989.6665,19,647450.8287,1382.764799,4.560348529,7.598120719
738,Tabocal,776,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Mura,699,Manaus,15,AM,Careiro,0,223002.3463,6,222998.2877,9.185039182,,1.89076953
359,Lago do Correio,777,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,"Kokama, Tikuna",702,Tabatinga,0,AM,Santo Antinio do Ipe,23,844338.4567,20,711118.0667,135.427223,,1.031192152
799,Xipaya,778,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Kuru,704,Altamira,47,PA,Altamira,3,258830.9851,15,175486.2466,1777.065084,,1.324780354
388,Matintin,779,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Tikuna,708,Tabatinga,146,AM,Santo Ant,23,812185.6524,20,688437.1931,223.2406926,0.457220058,5.613677515
724,Sarar,780,,Indigenous Reserve,Indigenous Reserve,Tribal,1987,,Manairisu,709,Vilhena,70,MT,"Conquista D'Oeste, Nova Lacerda, Vila Bela da Santassima Trindade",17,49656.31693,33,49668.40653,622.0841584,102.2012029,41.88679392
146,Canoana,781,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Javap,710,Gurupi,0,TO,Formoso do Araguaia,36,156769.9175,56,156815.6248,95.52070896,76.27709102,1.103949955
790,Wahuri,782,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Javap,711,Gurupi,0,TO,Sandolandia,36,178687.7986,56,178738.2523,95.39004001,89.66148486,0.088094425
761,Trombetas/Mapuera,783,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,"Hixkaryana, Isolados, Karafawyana, Katuena, Mawayana, Pianokota, Sikiana, Tunayana, Waimiri Atroari, Waiw_Ñ_i, Xereu",712,Parintins,2805,"AM, PA, RR","Caroebe, Faro, NhamundK, Oriximin,, Sao Joao da Baliza, Urucara",0,122422.9354,59,23324.61813,42276.57588,,38.76126509
731,Setema,784,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Mura,714,Manaus,77,AM,"Borba, Novo Aripuana",0,325966.3493,6,325959.3308,492.5160311,0.418828447,4.503777441
539,Prosperidade,785,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Kokama,718,Tabatinga,0,AM,Tonantins,45,777668.5055,19,683517.8135,57.27443112,1.22460033,0.17564447
689,Rio Negro Ocaia,786,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Pakaanova,719,Guajarr-Mirim,386,RO,Guajaro-Mirim,23,170071.1799,39,170068.7806,3213.438764,34.61081398,35.24953117
747,Tenharim Marmelos (Gleba B),787,,Indigenous Reserve,Indigenous Reserve,Tribal,2007,,Tenharin,721,Porto Velho,393,AM,"Humaiti, Manicoro",41,175992.5153,75,120745.4904,4633.074956,208.795879,41.72106035
131,Braganea-Marituba,788,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Munduruku,723,Itaituba,0,PA,Belterra,3,73763.78309,28,73768.45899,138.2031428,,12.53151201
405,Munduruku-Taquara,789,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Munduruku,724,Itaituba,0,PA,Belterra,3,85862.41437,28,85863.58295,258.3257623,,9.329846256
721,Sao Sebastiao,790,,Indigenous Reserve,Indigenous Reserve,Tribal,2005,,Cayxana,726,Tabatinga,224,AM,Tonantins,45,764055.5198,19,668052.747,618.2695793,1.871327095,6.371292614
304,Jarawara/Jamamadi/Kanamati,791,,Indigenous Reserve,Indigenous Reserve,Tribal,2002,,"Jamamadi, Jarawara, Kanamanti",727,Rio Branco,400,AM,"Lambrea, Tapaua",45,206896.0276,19,125820.123,3802.517813,6.002073789,27.89872454
136,Cacique Fontoura,792,,Indigenous Reserve,Indigenous Reserve,Tribal,2010,,Karaj,728,Sao F,489,MT,"Luciara, Sao Felix do Araguaia",36,270948.9883,34,243463.5474,304.8424566,298.4654415,0.038571725
709,Sao Domingos - MT,793,,Indigenous Reserve,Indigenous Reserve,Tribal,1998,,Karaj,729,Sao F,122,MT,Luciara,36,271634.831,34,241311.7234,151.6558496,146.9066221,0.20005903
705,Santa Cruz da Nova Alianta,794,,Indigenous Reserve,Indigenous Reserve,Tribal,2009,,Kokama,730,Tabatinga,0,AM,Tonantins,45,772433.4554,19,673790.773,61.2880609,,3.315139121
120,Barro Alto,795,,Indigenous Reserve,Indigenous Reserve,Tribal,2007,,Kokama,731,Tabatinga,0,AM,Tonantins,45,776613.1458,19,678417.4024,19.89396603,,1.678207642
748,Terena Gleba Iriri,796,,Indigenous Reserve,Indigenous Reserve,Tribal,2005,,Terena,746,Rondonapolis,0,MT,Matupa,28,576854.3212,74,233641.1405,291.7341289,38.74828705,10.8983811
778,Uneiuxi,797,,Indigenous Reserve,Indigenous Reserve,Tribal,2007,,Mak,748,Manaus,160,AM,"Japur , Santa Isabel do Rio Negro",0,738487.0573,59,720752.0614,9975.572104,0.395476651,6.730034132
