OBJECTID,ID_UC0,Name,ID_WCMC2,class,type,gov_level,year_created,GID7,QUALIDAD8,ATO_LEGA9,DT_ULTIM10,CODIGO_U11,NOME_ORG12,Type,GID0,SIGLA1,OBS_AREA2,REV3,EM_REVIS4,CODAREAR5,ADR6,AREAETNO7,POPULANO8,GRUPOS9,UF10,MUNICSPI11,ETAPA12,SITUACAO13,TITULO14,DOCUMENT15,DATADOC16,EXTENSO17,TIPO18,CDOC19,FLUXO20,CODTI21,NOME_ARE22,NOME_TI23,CODAREA24,Near_OpDam_ID,NEAR_DIST_OpDam_m,NEAR_FID,NEAR_DIST
398,,,,,,,,,,,,,,0,116,TI, ,0,1,36602,Barra do Corda,I,559,Canela,MA,"Barra do Corda, Fernando Falcao",Concluddo,Regularizada,Certidao 03,Registro SPU,5/18/1984,Principal,1,Reg SPU,380,36600,Porquinhos,Porquinhos,36601,5,188781.3657,76,111904.7477
625,,,,,,,,,,,,,,0,443,TI, ,2,0,0,Barra do Corda,I,559,Canela,MA,"Barra do Corda, Fernando Falcao, Formosa da Serra Negra, Mirador",Exame do Min.da Justina,Delimitada,Despacho n,Despacho ao MJ para Port Declarat ria,9/17/2009,Revisao,2,Desp Del,210,36600,Porquinhos dos Canela-Apanjekra,Porquinhos,36602,5,178492.4256,76,76477.97826
578,,,,,,,,,,,,,,0,375,TI, ,0,0,0,Vilhena,XVI,209,Xiquitano,MT,"Pontes e Lacerda, Porto Esperidiao, Vila Bela da Sant ssima Trindade",Exame do Min.da Justita,Delimitada,Despacho n,Despacho ao MJ para Port Declaratoria,12/4/2009,Principal,1,Desp Del,210,59000,Portal do Encantado,Portal do Encantado,59001,17,113942.1993,33,113939.5161
600,,,,,,,,,,,,,,0,408,TI, ,0,0,0,Tabatinga,XIII,0,Tikuna,AM,Santo Ant,Demarcanao fosica,Declarada,Contrato n  063/2010,"Contrato para demarca,ao",5/18/2010,Principal,1,Contr Dem,270,57100,Porto Limoeiro,Porto Limoeiro,57101,23,827902.3414,20,695653.3272
434,,,,,,,,,,,,,,0,154,TI, ,0,0,0,Manaus,XIII,118,Tikuna,AM,Uarini,Conclu,Regularizada,Certidao nd 32,Registro SPU,10/26/2004,Principal,1,Reg SPU,380,36800,Porto Praia,Porto Praia,36801,0,632797.784,19,629747.3766
702,,,,,,,,,,,,,,0,570,TI, ,0,0,0,Tabatinga,XIII,0,Tikuna,AM,Sao Paulo de Olivenva,Planejamento,Em estudo,Inclusao da terra na lista,Memorando DAF - Inclusao no BD,8/21/2001,Principal,1,XXX,10,57000,Porto RedenAao,Porto RedenAao,57001,23,778199.9339,20,646863.9917
545,,,,,,,,,,,,,,0,322,TI, ,0,0,0,Rio Branco,XV,350,Poyanawa,AC,MCncio Lima,Conclu do,Regularizada,Certidao nd 18,Registro SPU,8/14/2002,Principal,1,Reg SPU,380,37200,Poyanawa,Poyanawa,37201,23,923743.2112,20,753495.6732
725,,,,,,,,,,,,,,0,593,Ad, ,0,0,0,Itaituba,X,69,Munduruku,PA,Itaituba,Adquirido,Encaminhada RI,"Matr,259, Livro 3-D, Fls 258/260",Registro de AquisiDao, ,Principal,1,Reg CRIA,132,37300,Praia do Indio,Praia do Indio,37301,3,251413.2549,70,89429.11388
473,,,,,,,,,,,,,,0,211,Ad, ,0,0,0,Itaituba,X,97,Munduruku,PA,Itaituba,Adquirido,Encaminhada RI,"Matr.nn 259, livro 3-D, fls 258/260",Registro de Aquisi ao, ,Principal,1,Reg CRIA,132,37400,Praia do Mangue,Praia do Mangue,37401,3,245041.9182,70,96146.54092
785,,,,,,,,,,,,,,0,718,TI, ,0,0,0,Tabatinga,XIII,0,Kokama,AM,Tonantins,Registro cartorial,Homologada,Decreto de 21 de dezembro de 2009,Decreto de homologazao publicado,12/21/2009,Principal,1,Dec Hom,340,53400,Prosperidade,Prosperidade,53401,45,777668.5055,19,683517.8135
678,,,,,,,,,,,,,,0,546,TI, ,0,0,0,Porto Velho,I,0,Purubore,RO,"Sao Francisco do Guaporo, Seringueiras",Estudos complementares,Em estudo,"Portaria nm 416, de 17 de maio de 2007",Portaria FUNAI - Cria GT,5/17/2007,Principal,1,Port GT,40,65500,Purubor,Purubor,65501,40,271965.7705,64,271976.0585
350,,,,,,,,,,,,,,0,27,TI, ,0,0,0,Boa Vista,XI,240,"Makuxi, Wapixana",RR,Alto Alegre,Concluldo,Regularizada,Certidao 003,Registro SPU,5/29/1998,Principal,1,Reg SPU,380,37700,Raimundao,Raimundao,37701,0,564376.7727,59,451581.4855
571,,,,,,,,,,,,,,0,367,TI, ,0,0,0,Boa Vista,XI,9688,"Taurepang,Makuxi,Ingariko,Patamona,Wapixana",RR,"Normandia, Pacaraima, Uiramuta",Concluddo,Regularizada,Certidao nd 002,Registro SPU,9/12/2006,Principal,1,Reg SPU,380,37900,Raposa Serra do Sol,Raposa Serra do Sol,37901,0,592365.8186,59,475502.7494
348,,,,,,,,,,,,,,0,22,TI, ,0,0,0,Manaus,X,132,Mura,AM,Autazes,Conclusdo,Regularizada,Certidao 006,Registro SPU,11/22/1995,Principal,1,Reg SPU,380,38000,Recreio/Sao F3lix,Recreio/Sao F3lix,38001,0,182035.8635,6,182026.6198
524,,,,,,,,,,,,,,0,301,TI, ,0,0,0,Sao Gabriel da Cachoeira,XII,141,"Desana, Mak , Tukano, Tuycka",AM,Japura,Conclu,Regularizada,Certidao 004,Registro SPU,2/11/2000,Principal,1,Reg SPU,380,38200,Rio Apaporis,Rio Apaporis,38201,45,1013448.57,20,890516.332
683,,,,,,,,,,,,,,0,551,TI, ,0,0,0,Col,I,0,Kayabi,MT,Marcel,Anrlise da delimitaiao,Em estudo,Relattrio de IdentificaTao e Delimitaeao,Relattrio do GT (AntropTlogo Coordenador), ,Principal,1,Rel GT,110,38400,Rio Arraias/BR 080,Rio Arraias/BR 080,38401,34,487075.7972,74,181978.2921
415,,,,,,,,,,,,,,0,135,TI, ,0,0,0,Manaus,XIV,400,Katukina,AM,"Carauari, Jutac",Conclurdo,Regularizada,Certidao nd 006,Registro SPU,9/11/2006,Principal,1,Reg SPU,380,38500,Rio BiU,Rio BiU,38501,23,540260.6048,20,396362.88
500,,,,,,,,,,,,,,0,263,TI, ,0,0,0,Porto Velho,XVI,320,"Makur p, Tupari",RO,"Alta Floresta d'Oeste, Sao Francisco do Guaporf, Sao Miguel do Guapor,",Concluldo,Regularizada,Certidao nd 13,Registro SPU,9/19/2002,Principal,1,Reg SPU,380,38600,Rio Branco,Rio Branco,38601,40,177334.8554,64,177344.3731
672,,,,,,,,,,,,,,0,540,TI, ,0,0,0,Manaus,XII,564, ,AM,Manaus e Novo Airao,Planejamento,Em estudo,Memorando no 623/CGID/DAF,Memorando DAF - Inclusao no BD,8/29/2003,Principal,1,XXX,10,61800,Rio Cuieras,Rio Cuieras,61801,0,156069.3083,6,156076.4856
387,,,,,,,,,,,,,,0,97,TI, ,0,1,39302,Tangarn da Serra,XVII,104,Paresi,MT,Tangar,Conclu,Regularizada,Certidao 025,Registro SPU,12/12/1988,Principal,1,Reg SPU,380,39300,Rio Formoso,Rio Formoso,39301,24,10086.06775,42,4351.085969
695,,,,,,,,,,,,,,0,563,TI, ,2,0,0,Tangar,XVII,104,Paresi,MT,Tangar,Planejamento,Em estudo,Inclusao da terra na lista,Memorando DAF - Inclusao no BD,3/29/2004,Revisao,2,XXX,10,39300,Rio Formoso,Rio Formoso,39302,26,17415.83958,42,17222.46703
351,,,,,,,,,,,,,,0,30,TI, ,0,1,39402,Rio Branco,XV,430,"Katukina, Yawanaw",AC,Tarauaca,Conclucdo,Regularizada,Certidao nd 006,Registro SPU,7/4/2002,Principal,1,Reg SPU,380,39400,Rio Greglrio,Rio Greglrio,39401,23,753643.2051,20,586474.0228
592,,,,,,,,,,,,,,0,400,TI, ,2,0,0,Rio Branco,XV,430,"Katukina, Yawanawa",AC,Tarauaca,Demarcaaao fwsica,Declarada,Contrato n  256/2007,Contrato para demarcaeao,12/31/2007,Revisao,2,Contr Dem,270,39400,Rio Gregmrio,Rio Gregmrio,39402,23,753642.7678,20,586474.4385
501,,,,,,,,,,,,,,0,264,TI, ,0,0,0,Guajara-Mirim,XVI,386,"Jabuti, Makur",RO,"Guajar,-Mirim","Conclu,do",Regularizada,Certidao S/N,Registro SPU,5/22/1997,Principal,1,Reg SPU,380,39500,Rio Guapor,Rio Guapor,39501,23,271199.1588,39,271197.1404
555,,,,,,,,,,,,,,0,338,TI, ,0,0,0,Manaus,X,44,Mura,AM,Careiro,Concluodo,Regularizada,Certidao nd 002,Registro SPU,7/13/2007,Principal,1,Reg SPU,380,39600,Rio Jumas,Rio Jumas,39601,0,211387.0912,6,211380.616
344,,,,,,,,,,,,,,0,18,TI, ,0,0,0,Manaus,X,52,Mura,AM,Manicor ,Conclurdo,Regularizada,Certidao nd 001,Registro SPU,1/8/2007,Principal,1,Reg SPU,380,39700,Rio ManicorU,Rio ManicorU,39701,41,345610.7566,75,300890.1417
654,,,,,,,,,,,,,,0,522,TI, ,0,0,0,Itaituba,XVI,0,Arapiun,PA,Santarnm,Annlise da delimitalao,Em estudo,Relattrio Circunstanciado de Identificarao e Delimitaaao da Terra Inddgena Marr/PA,Relattrio do GT (Antropdlogo Coordenador),10/21/2008,Principal,1,Rel GT,110,55100,Rio Mara,Rio Mara,55101,3,158210.3101,28,158219.3607
502,,,,,,,,,,,,,,0,265,TI, ,0,0,0,Cacoal,XVI,89,Sakiriabar,RO,Alto Alegre do Parecis,Concluldo,Regularizada,Certidao S/N,Registro SPU,5/26/1997,Principal,1,Reg SPU,380,39800,Rio Mequens,Rio Mequens,39801,40,111295.8198,64,111298.6633
388,,,,,,,,,,,,,,0,98,TI, ,0,1,40002,Guajarr-Mirim,XVI,386,Pakaanova,RO,Guajaro-Mirim,Concluodo,Regularizada,Certidao s/n,Registro SPU,10/9/1981,Principal,1,Reg SPU,380,40000,Rio Negro Ocaia,Rio Negro Ocaia,40001,23,179895.0161,39,179891.8296
786,,,,,,,,,,,,,,0,719,TI, ,2,0,0,Guajarr-Mirim,XVI,386,Pakaanova,RO,Guajaro-Mirim,Contraditirio,Delimitada,Despacho n,Despacho e Resumo publicados,9/4/2009,Revisao,2,Desp Res,140,40000,Rio Negro Ocaia,Rio Negro Ocaia,40002,23,170071.1799,39,170068.7806
575,,,,,,,,,,,,,,0,372,TI, ,0,0,0,Vilhena,XVI,11,Akunt's,RO,"Chupinguaia, Corumbiara",Registro cartorial,Homologada,Decreto de 18 de abril de 2006,Decreto de homologarao publicado,4/18/2006,Principal,1,Dec Hom,340,40100,Rio Omerl,Rio Omerl,40101,40,89933.58867,64,89927.9989
354,,,,,,,,,,,,,,0,35,TI, ,0,0,0,Macapa,IX,134,"Apalaa, Wayana",PA,"Alenquer, Almeirim, Monte Alegre",Concluedo,Regularizada,Certidao S/N,Registro SPU,11/17/1998,Principal,1,Reg SPU,380,40200,Rio Paru D'Este,Rio Paru D'Este,40201,46,188578.3604,7,139275.2377
602,,,,,,,,,,,,,,0,415,TI, ,0,0,0,Sao LuLs,VII,556,Guajajara,MA,Bom Jardim,Conclurdo,Regularizada,Certidao 05,Registro SPU,4/22/1983,Principal,1,Reg SPU,380,40300,Rio Pindar,Rio Pindar,40301,5,381066.2373,73,300591.9722
448,,,,,,,,,,,,,,0,177,TI, ,0,0,0,Sao Gabriel da Cachoeira,XII,259,Bar,AM,"Santa Isabel do Rio Negro, Sao Gabriel da Cachoeira",ConcluIdo,Regularizada,Certidao 012,Registro SPU,7/27/2000,Principal,1,Reg SPU,380,40400,Rio T,Rio T,40401,0,650871.3032,59,618767.487
554,,,,,,,,,,,,,,0,337,TI, ,0,0,0,Manaus,X,374,Mura,AM,Itacoatiara,Conclutdo,Regularizada,Certidao nd 45,Registro SPU,9/26/2005,Principal,1,Reg SPU,380,40500,Rio Urubu,Rio Urubu,40501,0,129794.8795,6,129784.5991
700,,,,,,,,,,,,,,0,568,TI, ,0,0,0,Manaus,XIII,22,"Kokama, Tikuna",AM,"Jurum, Jutau",Estudos complementares,Em estudo,"Portaria nm 1257, de 05 de dezembro de 2002",Portaria FUNAI - Cria GT,12/5/2002,Principal,1,Port GT,40,53500,Riozinho,Riozinho,53501,45,668177.6819,19,576650.1274
579,,,,,,,,,,,,,,0,377,TI, ,0,0,0,Rio Branco,XV,105,Isolados,AC,"Feija, Santa Rosa do Purus",DemarcaSao f sica,Declarada,Contrato n  257/2007,Contrato para demarcaPao,12/31/2007,Principal,1,Contr Dem,270,51300,Riozinho do Alto Envira,Riozinho do Alto Envira,51301,23,655531.8756,20,500179.5241
447,,,,,,,,,,,,,,0,173,DI, ,0,0,0,Barra do Corda,VII,83,Guajajara,MA,Barra do Corda,Registrada como Dominial,Encaminhada RI,Matr. 7.994  Lv. 2-AD  Fl. 277,Registro de dom.nio,1/26/1984,Principal,1,Reg CRID,131,40600,Rodeador,Rodeador,40601,5,261718.7384,76,165275.849
481,,,,,,,,,,,,,,0,222,TI, ,0,0,0,Cacoal,XVI,344,Cinta Larga,"MT, RO","Aripuana, Espigao d'Oeste, Pimenta Bueno",Conclundo,Regularizada,Certidao 001,Registro SPU,2/21/2000,Principal,1,Reg SPU,380,40700,Roosevelt,Roosevelt,40701,40,53559.07954,64,53565.5186
503,,,,,,,,,,,,,,0,266,TI, ,0,0,0,Guajarq-Mirim,XVI,234,Pakaanova,RO,Guajaro-Mirim,Concluodo,Regularizada,Certidao nd 015,Registro SPU,10/16/2002,Principal,1,Reg SPU,380,40800,Sagarana,Sagarana,40801,23,276906.8171,39,276905.0209
489,,,,,,,,,,,,,,0,238,TI, ,0,0,0,Itaituba,X,873,Munduruku,PA,Jacareacanga,Concluado,Regularizada,Certidao 006,Registro SPU,3/7/1989,Principal,1,Reg SPU,380,40900,Sai-Cinza,Sai-Cinza,40901,4,415462.7385,37,149673.7978
711,,,,,,,,,,,,,,0,579,TI, ,0,0,0,Rio Branco,XIV,0,Apurina,AM,Pauini,Planejamento,Em estudo,Inclusao da terra na lista,Memorando DAF - Inclusao no BD,2/4/2004,Principal,1,XXX,10,53000,Sakoa/Santa Vit ria,Sakoa/Santa Vit ria,53001,23,291521.6297,20,129844.1765
332,,,,,,,,,,,,,,0,3,TI, ,0,1,41102,C,I,858,"Bororo, Xavante",MT,"General Carneiro, Novo Sao Joaquim, Poxor",Concluldo,Regularizada,Certidao 024,Registro SPU,9/19/1996,Principal,1,Reg SPU,380,41100,Sangradouro/Volta Grande,Sangradouro/Volta Grande,41101,19,184569.7522,2,38193.72024
691,,,,,,,,,,,,,,0,559,TI, ,2,0,0,C,I,858,"Bororo, Xavante",MT,"General Carneiro, Novo Sao Joaquim, Poxor",Estudos complementares,Em estudo,"Portaria nm 808, de 15 de agosto de 2003",Portaria FUNAI - Cria GT,8/15/2003,Revisao,2,Port GT,40,41100,Sangradouro/Volta Grande,Sangradouro/Volta Grande,41102,19,178446.7072,2,59790.17227
794,,,,,,,,,,,,,,0,730,TI, ,0,0,0,Tabatinga,XIII,0,Kokama,AM,Tonantins,Processo de homologaaao,Declarada,Memorando n  208/CGDP/2009,Memo/CGD - Libera pePas t9cnicas,12/7/2009,Principal,1,Memora Dem,305,53600,Santa Cruz da Nova Alianta,Santa Cruz da Nova Alianta,53601,45,772433.4554,19,673790.773
567,,,,,,,,,,,,,,0,358,TI, ,0,0,0,Boa Vista,XI,152,Makuxi,RR,Amajari,Concluido,Regularizada,Certidao 016,Registro SPU,11/30/1995,Principal,1,Reg SPU,380,41200,Santa Inez,Santa Inez,41201,0,693533.1649,59,578749.0809
333,,,,,,,,,,,,,,0,4,TI, ,0,0,0,Cuiab,XVII,183,Bakairi,MT,Nobres,Conclu,Regularizada,Certidao 006,Registro SPU,6/26/1991,Principal,1,Reg SPU,380,41300,Santana,Santana,41301,34,74671.12155,47,59636.36907
740,,,,,,,,,,,,,,0,614,TI, ,2,0,0,Sao F,I,122,Karaj,MT,Luciara,Estudos complementares,Em estudo,"Portaria nm 590, de 2 de julho de 2007",Portaria FUNAI - Cria GT,7/2/2007,Revisao,2,Port GT,40,58300,Sao Domingos - MT,Sao Domingos - MT,58302,36,276003.1467,34,242143.5872
793,,,,,,,,,,,,,,0,729,TI, ,0,1,58302,Sao F,I,122,Karaj,MT,Luciara,Concluado,Regularizada,Certidao 012,Registro SPU,2/26/1998,Principal,1,Reg SPU,380,58300,Sao Domingos - MT,Sao Domingos - MT,58301,36,271634.831,34,241311.7234
775,,,,,,,,,,,,,,0,698,TI, ,0,0,0,Tabatinga,XIII,428,Kokama,AM,"Jutam, Tonantins",Registro cartorial,Homologada,Decreto de 21 de dezembro de 2009,Decreto de homologazao publicado,12/21/2009,Principal,1,Dec Hom,340,58200,Sao Domingos do Jacapari e Estaoao,Sao Domingos do Jacapari e Estaoao,58201,45,740989.6665,19,647450.8287
670,,,,,,,,,,,,,,0,538,TI, ,0,0,0,Manaus,XIII,0,Tikuna,AM,Manacapuru,Planejamento,Em estudo,Inclusao da terra na lista,Memorando DAF - Inclusao no BD,1/1/1993,Principal,1,XXX,10,41400,Sao Francisco,Sao Francisco,41401,0,187684.8675,6,187683.6847
632,,,,,,,,,,,,,,0,465,TI, ,0,0,0,Tabatinga,XIII,80,Tikuna,AM,Amatur,Certidao SPU,Regularizada,Ofgcio nz 665/DAF,Ofgcio ao SPU,7/27/2009,Principal,1,Of SPU,370,41500,Sao Francisco do Canimari,Sao Francisco do Canimari,41501,23,763410.1674,20,638167.8417
701,,,,,,,,,,,,,,0,569,TI, ,0,0,0,Tabatinga,XIII,0,Kokama,AM,Santo Ant,Estudos complementares,Em estudo,"Portaria nm 301, de 17 de abril de 2003",Portaria FUNAI - Cria GT,4/17/2003,Principal,1,Port GT,40,57200,Sao Gabriel/Sao Salvador,Sao Gabriel/Sao Salvador,57201,45,757682.8818,20,647220.7968
652,,,,,,,,,,,,,,0,520,TI, ,0,0,0,Itaituba,IV,0,Arapiun,PA,Santarnm,Planejamento,Em estudo,Inclusao da terra na lista,Memorando DAF - Inclusao no BD,11/27/2002,Principal,1,XXX,10,59500,Sao Joao,Sao Joao,59501,3,112945.4966,28,112956.9207
440,,,,,,,,,,,,,,0,160,TI, ,0,0,0,Tabatinga,XII,400,Tikuna,AM,Benjamin Constant,Concluido,Regularizada,Certidao nd 22,Registro SPU,10/2/2002,Principal,1,Reg SPU,380,41700,Sao Leopoldo,Sao Leopoldo,41701,23,750586.7439,20,596561.0642
658,,,,,,,,,,,,,,0,526,TI, ,0,0,0,Itaituba,X,0,Munduruku,PA,Itaituba,Estudos complementares,Em estudo,"Portaria nm 909, de 6 de agosto de 2008",Portaria FUNAI - Cria GT,8/6/2008,Principal,1,Port GT,40,57800,Sao Luiz do TapajCs,Sao Luiz do TapajCs,57801,3,268358.3991,70,62660.75582
618,,,,,,,,,,,,,,0,433,RI, ,0,0,0,C,I,1813,Xavante,MT,Barra do GarRas,Reservada SPI,Regularizada,Matr. 34.112  Lv. 2/RG  Fl. 34.112,Registro de reserva do SPI,4/27/1989,Principal,1,Reg CRIR,383,58100,Sao Marcos - MT,Sao Marcos - MT,58101,19,271726.4336,79,15526.5853
621,,,,,,,,,,,,,,0,436,TI, ,0,0,0,Boa Vista,XI,2262,"Makuxi, Wapixana",RR,"Boa Vista, Pacaraima",Conclusdo,Regularizada,Certidao nd 21,Registro SPU,9/27/2002,Principal,1,Reg SPU,380,58400,Sao Marcos - RR,Sao Marcos - RR,58401,0,558003.2541,59,441503.3727
431,,,,,,,,,,,,,,0,151,TI, ,0,0,0,Manaus,X,47,Mura,AM,Autazes,Conclusdo,Regularizada,Certidao 13,Registro SPU,9/14/1999,Principal,1,Reg SPU,380,41800,Sao Pedro,Sao Pedro,41801,0,200841.6906,6,200832.6107
526,,,,,,,,,,,,,,0,303,TI, ,0,0,0,Rio Branco,XIV,66,Apurina,AM,LMbrea,Conclu,Regularizada,Certidao 003,Registro SPU,3/31/1999,Principal,1,Reg SPU,380,41900,Sao Pedro do Sepatini,Sao Pedro do Sepatini,41901,23,188300.8691,19,74270.86934
790,,,,,,,,,,,,,,0,726,TI, ,0,0,0,Tabatinga,XIII,224,Cayxana,AM,Tonantins,Registro cartorial,Homologada,Decreto de 19 de abril de 2005,Decreto de homologarao publicado,4/19/2005,Principal,1,Dec Hom,340,42000,Sao Sebastiao,Sao Sebastiao,42001,45,764055.5198,19,668052.747
699,,,,,,,,,,,,,,0,567,TI, ,0,0,0,Manaus,XIV,43,Kanamari,AM,Jurum,Planejamento,Em estudo,Inclusao da terra na lista,Memorando DAF - Inclusao no BD,2/4/2004,Principal,1,XXX,10,61600,Sao Sebastiao Meneroazinho,Sao Sebastiao Meneroazinho,61601,45,685633.7934,19,622230.2424
569,,,,,,,,,,,,,,0,365,TI, ,0,0,0,Tabatinga,XIII,379,Kokama,AM,Tabatinga,Planejamento demarcaaao,Declarada,"Portaria nt 2359, de 15 de dezembro de 2006",Portaria Declarat ria,12/15/2006,Principal,1,Port Decl,230,51500,Sapotal,Sapotal,51501,23,770152.9028,20,620585.2086
780,,,,,,,,,,,,,,0,709,TI, ,0,0,0,Vilhena,XVII,70,Manairisu,MT,"Conquista D'Oeste, Nova Lacerda, Vila Bela da Santassima Trindade",Conclusdo,Regularizada,Certidao S/N,Registro SPU,8/26/1987,Principal,1,Reg SPU,380,42100,Sarar,Sarar,42101,17,49656.31693,33,49668.40653
441,,,,,,,,,,,,,,0,164,TI, ,0,0,0,Marab,VII,0,Amanay,PA,Ipixuna do Par,Processo de homologauao,Declarada,Memorando n  83/CGGeo/2010,Memo/CGD - Libera peoas t0cnicas,6/2/2010,Principal,1,Memora Dem,305,58900,Sarau,Sarau,58901,51,184193.0726,80,184184.2657
637,,,,,,,,,,,,,,0,470,TI, ,0,0,0,Porto Velho,X,65,Tenharin,AM,"Humaiti, Manicor",Concluido,Regularizada,Certidao nd 003,Registro SPU,6/17/2009,Principal,1,Reg SPU,380,42300,Sepoti,Sepoti,42301,41,231532.7553,75,157860.4192
504,,,,,,,,,,,,,,0,268,TI, ,0,0,0,Boa Vista,XI,440,Wapixana,RR,"Alto Alegre, Boa Vista",Concluldo,Regularizada,Certidao 012,Registro SPU,12/6/1996,Principal,1,Reg SPU,380,42400,Serra da MoUa,Serra da MoUa,42401,0,581104.9865,59,464981.4149
389,,,,,,,,,,,,,,0,100,TI, ,0,0,0,Cacoal,XVI,97,Cinta Larga,MT,Ju,ConcluLdo,Regularizada,Certidao 001,Registro SPU,3/11/1990,Principal,1,Reg SPU,380,42600,Serra Morena,Serra Morena,42601,4,64151.5143,29,64146.6887
409,,,,,,,,,,,,,,0,129,TI, ,0,0,0,Rio Branco,XIV,160,Apurina,AM,"LMbrea, Pauini","Conclu,do",Regularizada,Certidao nd 40,Registro SPU,11/23/2004,Principal,1,Reg SPU,380,42800,Seruini/Mariene,Seruini/Mariene,42801,23,250826.5116,20,82635.70728
505,,,,,,,,,,,,,,0,271,TI, ,0,0,0,Cacoal,XVI,694,Surua,"MT, RO","Cacoal, Espigao d'Oeste, Rondolcndia","Conclu,do",Regularizada,Certidao 087,Registro SPU,9/16/1999,Principal,1,Reg SPU,380,43000,Sete de Setembro,Sete de Setembro,43001,40,96416.68511,64,96430.7344
784,,,,,,,,,,,,,,0,714,TI, ,0,0,0,Manaus,X,77,Mura,AM,"Borba, Novo Aripuana",Planejamento demarca,Declarada,"Portaria nt 913, de 5 de maio de 2009",Portaria Declaratdria,5/5/2009,Principal,1,Port Decl,230,43100,Setema,Setema,43101,0,325966.3493,6,325959.3308
752,,,,,,,,,,,,,,0,642,TI, ,0,0,0,Manaus,I,0,Mura,AM,Autazes,Antlise da delimitaiao,Em estudo,Relattrio de IdentificaTao e Delimita ao da Terra Ind쁎gena Sissaama,Relattrio do GT (AntropTlogo Coordenador),12/8/2008,Principal,1,Rel GT,110,69000,Sissa,Sissa,69001,0,163087.1999,6,163078.7373
627,,,,,,,,,,,,,,0,449,TI, ,0,0,0,Marabi,VII,190,Aikewar,PA,"Maraba, Sao Domingos do Araguaia, Sao Geraldo do Araguaia","Conclu,do",Regularizada,Certidao 005,Registro SPU,3/7/1989,Principal,1,Reg SPU,380,43200,Soror,Soror,43201,5,140767.986,67,31858.52137
681,,,,,,,,,,,,,,0,549,TI, ,0,0,0,Marab,VII,0,"Aikewar, SuruG",PA,"Maraba, Sao Domingos do Araguaia, Sao Geraldo do Araguaia",Anrlise da delimitasao,Em estudo,Relattrio de Identifica ao e Delimita ao da Terra Indugena Sorore - Gleba Tuapekuakau,Relattrio do GT (Antrop logo Coordenador),12/5/2003,Principal,1,Rel GT,110,63900,Soror,Soror,63901,5,162540.8504,67,53689.8962
390,,,,,,,,,,,,,,0,101,TI, ,0,0,0,Boa Vista,XI,177,Makuxi,RR,Alto Alegre,Concluldo,Regularizada,Certidao 014,Registro SPU,9/4/2000,Principal,1,Reg SPU,380,43300,Sucuba,Sucuba,43301,0,564050.4751,59,450140.3323
727,,,,,,,,,,,,,,0,596,TI, ,0,0,0,Tabatinga,XIII,0,Kokama,AM,"Benjamin Constant, Sao Paulo de Olivenoa",Exame do Min.da Justioa,Delimitada,Despacho n,Despacho ao MJ para Port Declarat ria,6/10/2010,Principal,1,Desp Del,210,53900,Sururue,Sururue,53901,23,741141.7511,20,588927.4598
566,,,,,,,,,,,,,,0,357,TI, ,0,0,0,Boa Vista,XI,302,Wapixana,RR,Cantx,Conclundo,Regularizada,Certidao nd 001,Registro SPU,5/25/2006,Principal,1,Reg SPU,380,43500,Tabalascada,Tabalascada,43501,0,514520.6073,59,398562.7713
776,,,,,,,,,,,,,,0,699,TI, ,0,0,0,Manaus,X,15,Mura,AM,Careiro,Processo de homologapao,Declarada,Memorando n  102/CGDP/2009,Memo/CGD - Libera pePas t9cnicas,7/20/2009,Principal,1,Memora Dem,305,43600,Tabocal,Tabocal,43601,0,223002.3463,6,222998.2877
391,,,,,,,,,,,,,,0,102,TI, ,0,0,0,Rondon,XVII,245,Bororo,MT,Rondon,Conclu,Regularizada,Certidao s/n,Registro SPU,5/18/1987,Principal,1,Reg SPU,380,43700,Tadarimana,Tadarimana,43701,19,65536.45648,36,65534.57716
392,,,,,,,,,,,,,,0,103,TI, ,0,0,0,Vilhena,XVII,0,Wasusu,MT,Nova Lacerda,Concluado,Regularizada,Certidao 070,Registro SPU,10/30/1997,Principal,1,Reg SPU,380,43800,Taihantesu,Taihantesu,43801,17,122753.8997,44,92463.70278
758,,,,,,,,,,,,,,0,670,TI, ,0,0,0,Vilhena,I,0,Isolados,RO,"Chupinguaia, Corumbiara, Parecis, Pimenteiras do Oeste",Planejamento,Em estudo,Memo CGID,Memorando DAF - Inclusao no BD,6/2/2008,Principal,1,XXX,10,66300,Tanaru ( InterdiIao ),Tanaru ( InterdiIao ),66301,40,94459.47393,64,94459.91643
336,,,,,,,,,,,,,,0,9,TI, ,0,1,44002,Sao F,I,467,Karaj,MT,"Luciara, Santa Terezinha",Concluado,Regularizada,Certidao nd 107,Registro SPU,6/24/2005,Principal,1,Reg SPU,380,44000,Tapirap,Tapirap,44001,28,253809.8397,34,239324.5948
739,,,,,,,,,,,,,,0,613,TI, ,2,0,0,Sao F,I,467,Karaj,MT,Luciara e Santa Terezinha,Estudos complementares,Em estudo,"Portaria nm 590, de 2 de julho de 2007",Portaria FUNAI - Cria GT,7/2/2007,Revisao,2,Port GT,40,44000,Tapirap,Tapirap,44002,28,271031.292,34,243677.8377
393,,,,,,,,,,,,,,0,105,TI, ,0,0,0, ,VII,41,Temb1,PA,Tomb-Atu,Conclutdo,Regularizada,Certidao 003,Registro SPU,6/15/1994,Principal,1,Reg SPU,380,44600,Temb0,Temb0,44601,51,196363.6096,80,196357.3856
